"GUID","Catalogusnummer","Beschrijving","notities","spatials","categorieen","Datering_vroegst","Datering_laatst","licentie","Auteursrechthouder","Vervaardiger","cxtwd_uitgdruk","Afmeting","Afmeting_2"
"2D8CEE8615225CDF8C8B86F00A474CE1","159646","Afbeelding van treindienstleiders bij het NX-bedieningstableau  in het seinhuis (NX-post) van de N.S. te Amersfoort.","  ","","https://commons.wikimedia.org/wiki/Category:506_Amersfoort|https://commons.wikimedia.org/wiki/Category:Amersfoort_Central_station|https://commons.wikimedia.org/wiki/Category:Rail_transport_staff_from_the_Netherlands|https://commons.wikimedia.org/wiki/Category:Signal_boxes_in_the_Netherlands","17-05-1961","17-05-1961","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"09D1546A607F57CFB492B5A34F32C617","150747","Gezicht op de voorgevel van het N.S.-station Valkenburg te Valkenburg.","  ","","https://commons.wikimedia.org/wiki/Category:070_Schin_op_Geul-Maastricht|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","01-07-1977","31-07-1977","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"hoogte 13 cm","breedte 13 cm"
"D6709521C42853DA8A6D81D1226CF7A7","156030","Afbeelding van een stenen reliëf, voorstellende De Wetenschap, aan de voorgevel van het N.S.-station Den Haag H.S. te Den Haag.","  ","","","01-01-1983","31-12-1983","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 13 cm","hoogte 18 cm"
"3E19BD55103F51B48F5D51219672ECDF","154333","Afbeelding van een installatie ten behoeve van een computer Siemens 4004 in het Hoofdgebouw I (HGB I, Moreelsepark) van de N.S. te Utrecht.","  ","http://www.wikidata.org/entity/Q2130788","https://commons.wikimedia.org/wiki/Category:Automation","01-09-1968","30-09-1968","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 13 cm","hoogte 13 cm"
"7670A1E715B8504A9FB6B833B3AA34FF","153706","Interieur van het N.S.-station Lichtenvoorde-Groenlo te Lievelde: wachtkamer.","  ","","https://commons.wikimedia.org/wiki/Category:210_Zutphen-Winterswijk|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","01-03-1966","31-03-1966","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 13 cm","hoogte 13 cm"
"6A336DEEE0AA5C08B635CCECD8AA12E8","160488","Interieur van het N.S.-station Amsterdam C.S. te Amsterdam: inlichtingenbureau.","Afbeelding behoort tot de Collectie De Pater. Inlichtingenbuereau N.S. ","","https://commons.wikimedia.org/wiki/Category:586_Amsterdam_CS|https://commons.wikimedia.org/wiki/Category:Amsterdam_Central_station","01-09-1940","30-09-1940","Publiek Domein 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 12 cm","hoogte 8 cm"
"487712C48D495AA6B65DE7966D99416F","165069","Afbeelding van een stoomlocomotief uit de serie 41-50 van de N.C.S. (later serie 151-160 van de S.S. en serie 7000 van de N.S.) langs het perron van het N.C.S.-station te Zeist.","De afbeelding behoort tot de collectie De Pater. CENTRAAL-STATION, ZEIST recto, m.o. G. Gramsma, Restaurateur / Centraal-Station en Kiosk, Zeist recto, l.o.","","https://commons.wikimedia.org/wiki/Category:434_Bilthoven-Zeist|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode","01-01-1903","31-12-1903","Publiek Domein 1.0",,,,"breedte 13 cm","hoogte 9 cm"
"7B2819ECCF61537086AE6681E1F4A30F","166943","Afbeelding van de kranslegging door ir. J. Lohmann (president-directeur van de N.S.) en G.J.H. Alink (voorzitter van de personeelsraad) bij het monument voor tijdens de oorlog gevallen spoorwegpersoneel aan het Moreelsepark te Utrecht, tijdens dodenherdenking.","  ","http://www.wikidata.org/entity/Q2130788","https://commons.wikimedia.org/wiki/Category:Remembrance_of_the_Dead","04-05-1965","04-05-1965","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 18 cm"
"C1B2AAE6CD5E54BAB9C5B34E44031515","167282","Afbeelding van president-directeur dr. ir. F.Q. den Hollander van de N.S. tijdens zijn toespraak op het perron van het N.S.-station Meppel te Meppel tijdens de festiviteiten ter gelegenheid van de electrificatie van de spoorlijn Meppel-Groningen, met links de burgemeester van Meppel.","  ","","https://commons.wikimedia.org/wiki/Category:502_Meppel|https://commons.wikimedia.org/wiki/Category:Celebrations_in_the_Netherlands|https://commons.wikimedia.org/wiki/Category:Station_Meppel","17-05-1952","17-05-1952","CC BY 4.0","Nederlandse Spoorwegen","Gerdessen, D.C. (Nederlandse Spoorwegen), fotograaf",,"breedte 24 cm","hoogte 18 cm"
"6133B36016E85DAF99A1478A585747B7","152981","Afbeelding van twee reizigsters op het balkon in een trein.","  ","","","01-01-1980","31-12-1980","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"14518F366FF95D7392CFAD0A7AD3557E","153979","Detail van de voorgevel van het N.S.-station 's-Hertogenbosch te 's-Hertogenbosch: charmottebeeld van een man met een masker en het wapen van de stad 's-Hertogenbosch, door J. Uiterwaal.","Lit.: W. van Leeuwen & H. Romers, Een spoor van verbeelding. 150 Jaar monumentale kunst en decoratie aan Nederlandse stationsgebouwen, (Amsterdam 1988), 114.  ","","https://commons.wikimedia.org/wiki/Category:%27s-Hertogenbosch_train_station|https://commons.wikimedia.org/wiki/Category:614_'s-Hertogenbosch|https://commons.wikimedia.org/wiki/Category:Sculptures_in_the_Netherlands","01-01-1983","31-12-1983","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 13 cm","hoogte 18 cm"
"92BB0A2355DD52BCA9DAF6DF7CE5AE4C","159882","Afbeelding van gesloten goederenwagens (""geelbanders"") van de N.S. voor het vervoer van stukgoederen bij de loods van Van Gend & Loos te Zutphen.","  ","","https://commons.wikimedia.org/wiki/Category:609_Zutphen|https://commons.wikimedia.org/wiki/Category:General_cargo|https://commons.wikimedia.org/wiki/Category:Station_Zutphen","18-03-1966","18-03-1966","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"hoogte 13 cm","breedte 18 cm"
"80B62BC7B34D5119A9C0A33B5AF83CA3","154972","Gezicht op de oude en nieuwe spoorbrug over de IJssel te Deventer.","  ","","https://commons.wikimedia.org/wiki/Category:023_Apeldoorn-Deventer|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode","01-01-1983","31-12-1983","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"3A21B555C9B556BAAE4A303DA41AB050","169442","Gezicht op de spoorwegovergang in de Soestdijkerstraatweg te Hilversum, bij het N.S.-station Hilversum Sportpark.","NS fotonummer 23767.  ","http://www.wikidata.org/entity/Q19522951","https://commons.wikimedia.org/wiki/Category:095_Hilversum-Blauwkapel|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode","01-11-1970","30-11-1970","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"4343F904419B5B88B1ADBE438D4C56D5","163649","Gezicht op de voetbrug en de spoorwegovergang in de Handelskade bij het goederenemplacement Rietlanden te Amsterdam.  N.B. De afbeelding maakt deel uit van een serie foto's met betrekking tot de Spoorwegwerken te Amsterdam.","Afbeelding behoort tot de Collectie De Pater.  ","http://www.wikidata.org/entity/Q2552174","https://commons.wikimedia.org/wiki/Category:483_Amsterdam_Rietlanden|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands|https://commons.wikimedia.org/wiki/Category:Viaducts_in_the_Netherlands","01-01-1934","31-12-1934","Publiek Domein 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 23 cm","hoogte 17 cm"
"C0F717D0E61A550B9761FF7D82927063","160519","Afbeelding van een electrische trein bestaande uit rijtuigen mat. 1924 (""Blokkendozen"") van de N.S. bij het viaduct over de Muiderstraatweg te Diemen.","Afbeelding behoort tot de Collectie De Pater.  ","http://www.wikidata.org/entity/Q19351497","https://commons.wikimedia.org/wiki/Category:587_Diemen|https://commons.wikimedia.org/wiki/Category:Station_Diemen|https://commons.wikimedia.org/wiki/Category:Viaducts_in_the_Netherlands","01-01-1951","31-12-1951","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 12 cm","hoogte 8 cm"
"BDB31E17A3B257EEA9570A7B98C7391F","165759","Afbeelding van de werkzaamheden ten behoeve van de baanverzwaring ter hoogte van Oudewater.","  ","","https://commons.wikimedia.org/wiki/Category:105_Woerden-Gouda|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode","01-01-1948","31-12-1948","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"F6C932EFF5185D8DB75E03F062B59D5C","167001","Afbeelding van het overladen graan van schip naar trein via een elevator in de haven van Rotterdam.","  ","","https://commons.wikimedia.org/wiki/Category:Grain_in_the_Netherlands","15-01-1963","15-01-1963","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 24 cm","hoogte 18 cm"
"5B105F37816656FC824B9D6048654A3A","171484","Afbeelding van de achterzijden van een A.R.-bedieningstoestel van de N.S. te Horst-Sevenum.  N.B. De foto maakt deel uit van een serie foto's met technische installaties van het seinwezen.","NS fotonummer 12174  ","","https://commons.wikimedia.org/wiki/Category:Electrical_engineering_by_country","12-03-1957","12-03-1957","CC0 1.0","Nederlandse Spoorwegen","Schaik, W.P.F.M. van (Nederlandse Spoorwegen), fotograaf",,"breedte 18 cm","hoogte 24 cm"
"1F77E85C81D65E29AEAF7624C1EC7626","165541","Interieur van het nieuwe N.S.-station Gorinchem te Gorinchem: hal met loket- en bagagebalie.","  ","","https://commons.wikimedia.org/wiki/Category:118_Geldermalsen-Dordrecht|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","01-09-1971","01-09-1971","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"AAFBF77B386D55899B8B44409AEA3CC1","170836","Interieur van het N.S.-station Schiphol: hal.","NS fotonummer 28386  ","","https://commons.wikimedia.org/wiki/Category:133_Amsterdam_Riekerpolder-Warmond_(Schiphollijn)|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","01-01-1979","31-12-1979","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"21F155F1C1E05B40BF37C62C231269A4","154702","Afbeelding van het seinhuis Post I bij het N.S.-station Boxtel te Boxtel.","  ","","https://commons.wikimedia.org/wiki/Category:617_Boxtel|https://commons.wikimedia.org/wiki/Category:Boxtel_train_station|https://commons.wikimedia.org/wiki/Category:Signal_boxes_in_the_Netherlands","01-07-1964","31-07-1964","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"6FF6748798E652F1B9CE736A1321D51F","154360","Afbeelding van werkzaamheden in de oude telefooncentrale in een gebouw van de N.S. te Utrecht.","  ","","https://commons.wikimedia.org/wiki/Category:Telephony","01-01-1966","31-12-1966","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"FC22C9A9CB945EDBB506471F664204F9","153935","Afbeelding van het bord ""einde snelheidsbeperking, maximum snelheid 125 km./u."" van de N.S. bij het spoorknooppunt Blauwkapel bij Utrecht, met rechts op de achtergrond Blokpost Blo (Blauwkapel Oost) en de spoorwegovergang in de Voordorpsedijk.","  ","http://www.wikidata.org/entity/Q19639060","https://commons.wikimedia.org/wiki/Category:546_Blauwkapel|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","01-01-1940","31-12-1944","Publiek Domein 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 13 cm","hoogte 18 cm"
"EB0E3902A0FC56EEA1D7C021C4D38B36","156622","Afbeelding van het glas-in-lood venster met diverse stadwapens en provinciewapens in de hal van het N.S.-station Maastricht te Maastricht.","  ","","","01-01-1983","31-12-1983","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 13 cm","hoogte 18 cm"
"914FDCEA13BF5B4C9C861EC7B0556740","160686","Gezicht op de in herstelling zijnde spoorbrug over de Waal bij Zaltbommel.","Afbeelding behoort tot de Collectie De Pater. Ca. 1980 gemaakte afdruk.  ","","https://commons.wikimedia.org/wiki/Category:046_Geldermalsen-'s-Hertogenbosch|https://commons.wikimedia.org/wiki/Category:Bridges_in_the_Netherlands|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode","01-01-1946","31-12-1946","Publiek Domein 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 8 cm","hoogte 11 cm"
"2C9642248DDE5365B3A50279D1527EBB","155237","Gezicht op het emplacement te Heerlen tijdens uitbreidingswerkzaamheden. Op de achtergrond de Oranje Nassau-mijn.","  ","","","01-01-1905","31-12-1913","Publiek Domein 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"539945C376BE569BB49D62BF609B191A","169122","Gezicht op de in aanleg zijnde Hemtunnel (zijde Zaandam) onder het Noordzeekanaal tussen Amsterdam en Zaandam.","N.S. fotonummer 28527.  ","","https://commons.wikimedia.org/wiki/Category:139_Zaandam-Amsterdam_Sloterdijk|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode|https://commons.wikimedia.org/wiki/Category:Tunnels_in_the_Netherlands","01-01-1981","31-12-1981","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"6C7AC47459875F799151326BE971A646","168452","Afbeelding van enkele goederenwagens op een kade in de haven van Rotterdam.","NS fotonummer 26343  ","","https://commons.wikimedia.org/wiki/Category:Freight","01-01-1973","31-12-1973","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 18 cm"
"B6C32FA9B1535D6381C1FC3E9AF403AF","167654","Afbeelding van een heftruck bij de houtopslag van het Houtbereidingsbedrijf van de N.S. (HBI) te Dordrecht.","  ","","https://commons.wikimedia.org/wiki/Category:907_Dordrecht_Houtverwerkingsbedrijf|https://commons.wikimedia.org/wiki/Category:Railway_workshops_in_the_Netherlands|https://commons.wikimedia.org/wiki/Category:Wood-processing_industry_in_the_Netherlands","01-01-1973","31-12-1973","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 18 cm"
"E658A0212BB95E0991315B1539376050","151560","Afbeelding van de electrische locomotief nr. 1306 (serie 1300) van de N.S. te Utrecht.","  ","","https://commons.wikimedia.org/wiki/Category:531_Utrecht_CS|https://commons.wikimedia.org/wiki/Category:Utrecht_Central_station","16-02-1956","16-03-1956","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 13 cm","hoogte 13 cm"
"800FB9E6A6E15B6BBFCD731410C76A20","165701","Afbeelding van de haltechef in het plaatskaartenkantoor van het N.S.-station Velsen Zeeweg te Velsen, met op de achtergrond de dalende overwegbomen voor de spoorwegovergang in de Zeeweg.","  ","","https://commons.wikimedia.org/wiki/Category:077_Santpoort_Noord-IJmuiden|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","23-09-1958","23-09-1958","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"3773DFE449FA5836891DB4732564A4DB","169975","Afbeelding van een laadkistenwagen met enkele open autolaadkisten van de N.S.","NS fotonummer 5035.  ","","https://commons.wikimedia.org/wiki/Category:Skips_(container)","01-01-1945","31-12-1950","Publiek Domein 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"EC278C27C36E5D919771F68C3B1BDA8D","168016","Afbeelding van de Europabus naar Frankfurt op het plein bij het N.S.-station Amsterdam Amstel te Amsterdam.","  ","","https://commons.wikimedia.org/wiki/Category:096_Amsterdam_Muiderpoort-Amsterdam_Duivendrecht|https://commons.wikimedia.org/wiki/Category:Buses_in_the_Netherlands|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode","07-08-1953","07-08-1953","CC0 1.0","Nederlandse Spoorwegen","Schaik, W.P.F.M. van (Nederlandse Spoorwegen), fotograaf",,"breedte 18 cm","hoogte 13 cm"
"A921C71252715CC2A944492F7BEAAED6","163635","Afbeelding van een trein met brugdelen op het emplacement te Helmond, mogelijk bestemd voor een spoorbrug bij Roermond, afkomstig van de Koninklijke Nederlandsche Machinefabriek v/h E.H. Begemann te Helmond.","Afbeelding behoort tot de Collectie De Pater.  ","","https://commons.wikimedia.org/wiki/Category:055_Blerick-Eindhoven|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode","01-01-1940","31-12-1947","Publiek Domein 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 23 cm","hoogte 17 cm"
"7F895BB98F805D0A9ECBDEE46FB7E34B","167136","Afbeelding van de zuidzijde van het emplacement van het N.S.-station Elst te Elst (Elst aansluiting), gezien in de richting Nijmegen, met de spoorwegovergang in de Bemmelseweg en het seinhuis Post T.","  ","http://www.wikidata.org/entity/Q18946045","https://commons.wikimedia.org/wiki/Category:510_Elst|https://commons.wikimedia.org/wiki/Category:Elst_train_station|https://commons.wikimedia.org/wiki/Category:Signal_boxes_in_the_Netherlands","01-05-1966","31-05-1966","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 18 cm"
"9E7FF9EC279B5A96BB6406942589D0F9","153710","Interieur van het N.S.-station Rotterdam Blaak te Rotterdam: restauratie.","  ","","https://commons.wikimedia.org/wiki/Category:163_Rotterdam_Lombardijen-Rotterdam_CS|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","09-11-1953","09-11-1953","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 13 cm","hoogte 18 cm"
"68D003205AA25C038309654D408981C6","157522","Afbeelding van reddingswerkers op zoek naar slachtoffers tussen de wrakstukken van de bij de treinramp te Harmelen verongelukte treinen.","  ","","https://commons.wikimedia.org/wiki/Category:532_Harmelen_Aansluiting|https://commons.wikimedia.org/wiki/Category:Rail_transport_accidents_in_the_Netherlands|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","08-01-1962","08-01-1962","CC0 1.0","Nationaal Archief","Anefo, fotograaf",,"breedte 24 cm","hoogte 18 cm"
"92CC255C5B3F51B28ED7543F4EAC65E2","170833","Gezicht op de noordelijke toerit van de Schipholtunnel bij Badhoevedorp, tussen de rijbanen van de A4, met een electrisch treinstel mat. 1964 van de N.S. naar Amsterdam Zuid.","NS fotonummer 28390  ","","https://commons.wikimedia.org/wiki/Category:133_Amsterdam_Riekerpolder-Warmond_(Schiphollijn)|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode|https://commons.wikimedia.org/wiki/Category:Tunnels_in_the_Netherlands","01-01-1979","31-12-1979","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"E6DA7EAE62FA5E7C812838743AD348AA","170703","Afbeelding van het electrische treinstel nr. 431 (Plan V, mat. 1964) van de N.S. tijdens de presentatie van de nieuwe, gele huisstijl met blauwe diagonale reclamebanden voor treinstellen te Rotterdam.","NS fotonummer 21749  ","","https://commons.wikimedia.org/wiki/Category:555_Rotterdam_CS|https://commons.wikimedia.org/wiki/Category:Rotterdam_Central_station","15-01-1968","15-01-1968","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
